   1.0000000e-01   3.9267984e-01
   2.6896552e-01   7.3389798e-01
   4.3793103e-01   8.2203052e-01
   6.0689655e-01   8.5001853e-01
   7.7586207e-01   8.5622608e-01
   9.4482759e-01   8.2750145e-01
   1.1137931e+00   8.1790560e-01
   1.2827586e+00   7.6957270e-01
   1.4517241e+00   7.4943335e-01
   1.6206897e+00   7.1342335e-01
   1.7896552e+00   6.8841541e-01
   1.9586207e+00   6.6780786e-01
   2.1275862e+00   6.6403274e-01
   2.2965517e+00   6.3259125e-01
   2.4655172e+00   5.8832780e-01
   2.6344828e+00   6.1201211e-01
   2.8034483e+00   5.7828191e-01
   2.9724138e+00   5.3479819e-01
   3.1413793e+00   5.2950828e-01
   3.3103448e+00   5.1792550e-01
   3.4793103e+00   4.9100900e-01
   3.6482759e+00   4.8104976e-01
   3.8172414e+00   4.6921427e-01
   3.9862069e+00   4.5988314e-01
   4.1551724e+00   4.2335966e-01
   4.3241379e+00   4.1244419e-01
   4.4931034e+00   4.0189210e-01
   4.6620690e+00   3.9494693e-01
   4.8310345e+00   3.9075853e-01
   5.0000000e+00   3.8212574e-01

