  -4.9710081e+00   2.1995160e+00
  -4.7068067e+00   4.3934778e+00
  -4.6850430e+00   2.1279521e+00
  -4.4169840e+00   1.9819799e+00
  -4.3855591e+00   4.3335346e+00
  -4.3391922e+00   4.2580003e+00
  -4.3379406e+00   1.8943503e+00
  -4.0344679e+00   1.7741553e+00
  -3.9939761e+00   3.8448359e+00
  -3.9879128e+00   4.0472184e+00
  -3.8393256e+00   1.7072069e+00
  -3.6636092e+00   1.4584272e+00
  -3.6280465e+00   3.8822864e+00
  -3.3609932e+00   3.6959608e+00
  -3.3281193e+00   3.6657227e+00
  -3.3236392e+00   1.3480626e+00
  -3.3230044e+00   1.2333417e+00
  -3.0734196e+00   3.4214058e+00
  -2.9664362e+00   1.1765064e+00
  -2.7916974e+00   3.4217753e+00
  -2.7178876e+00   1.0343227e+00
  -2.6690835e+00   9.0163416e-01
  -2.5972612e+00   3.2058126e+00
  -2.4176474e+00   3.1649774e+00
  -2.3597736e+00   7.4896183e-01
  -2.2838973e+00   2.9038094e+00
  -2.1650495e+00   6.7551843e-01
  -1.9579394e+00   2.8744420e+00
  -1.9555033e+00   6.4337167e-01
  -1.7181637e+00   2.5915250e+00
  -1.5966668e+00   2.7156041e+00
  -1.5936958e+00   2.8921266e-01
  -1.5775933e+00   4.3494029e-01
  -1.3153056e+00   1.4244062e-01
  -1.3049673e+00   2.5162693e+00
  -1.1038577e+00   2.2560243e+00
  -1.0818854e+00  -6.5337190e-02
  -1.0762491e+00   2.3166743e+00
  -1.0050916e+00  -8.0410861e-03
  -6.6593423e-01   2.0557682e+00
  -5.9986242e-01  -2.1274584e-01
  -4.6644752e-01  -3.4103553e-01
  -4.3930005e-01   2.0101270e+00
  -3.9138249e-01   1.8370856e+00
  -3.6940989e-01  -3.3588948e-01
  -4.2021965e-02  -5.4206585e-01
  -2.7661190e-02   1.6450575e+00
  -1.6355849e-02   1.7368378e+00
   9.2071602e-02  -6.6986286e-01
   3.2011019e-01  -7.3945902e-01
   3.3688620e-01   1.4905392e+00
   5.6190707e-01  -9.2032676e-01
   5.8468903e-01   1.2553525e+00
   6.5971842e-01   1.4178906e+00
   7.7275140e-01  -1.0768074e+00
   9.7181379e-01   1.1355164e+00
   1.0191541e+00  -1.0834830e+00
   1.2763753e+00  -1.2936505e+00
   1.2986324e+00   9.2263786e-01
   1.3461101e+00  -1.2796295e+00
   1.3878089e+00   9.6483528e-01
   1.5941097e+00  -1.4960324e+00
   1.6715267e+00   8.0880574e-01
   1.8313652e+00  -1.6632944e+00
   1.8317279e+00   6.2752958e-01
   1.9810270e+00  -1.6414325e+00
   2.0102693e+00   5.4961338e-01
   2.3572334e+00   3.6294237e-01
   2.3735996e+00  -1.9406110e+00
   2.4601032e+00   4.0604603e-01
   2.4732475e+00  -1.9461260e+00
   2.5747979e+00   2.1273347e-01
   2.6500387e+00  -2.1028447e+00
   2.8922763e+00   7.0000272e-03
   2.9992881e+00  -2.4019141e+00
   3.0109314e+00  -1.0941892e-01
   3.0351638e+00  -2.2400739e+00
   3.2982125e+00  -2.5391317e+00
   3.3363230e+00  -1.8865616e-01
   3.5307655e+00  -3.8876907e-01
   3.5715879e+00  -2.7440117e+00
   3.6818414e+00  -2.7225949e+00
   3.7147958e+00  -3.8481230e-01
   4.0039050e+00  -2.9201098e+00
   4.0226305e+00  -5.1950418e-01
   4.1524507e+00  -6.6005895e-01
   4.1716989e+00  -2.9959298e+00
   4.2707979e+00  -7.9443291e-01
   4.3233958e+00  -3.1092402e+00
   4.6602621e+00  -9.6921005e-01
   4.6838798e+00  -3.2730293e+00
   4.8108677e+00  -1.0173876e+00
   4.8429607e+00  -3.3307704e+00
   4.9789721e+00  -1.1726997e+00
   4.9977072e+00  -3.5255702e+00
