   3.0781261e+00   6.3423920e-02
  -1.1741306e+00  -9.2235429e-01
  -6.6639844e-01  -6.1815899e-01
  -1.8087958e+00  -9.7181157e-01
  -1.0471976e+00  -8.6602540e-01
   2.6338605e+00   4.8619674e-01
   2.5703940e+00   5.4064082e-01
  -9.8373103e-01  -8.3256985e-01
  -2.8242601e+00  -3.1203345e-01
   2.8559933e-01   2.8173256e-01
  -3.0146596e+00  -1.2659245e-01
   2.8877266e+00   2.5114799e-01
   1.1106641e+00   8.9599377e-01
  -2.1895949e+00  -8.1457595e-01
   1.1741306e+00   9.2235429e-01
  -2.5069275e+00  -5.9290793e-01
   2.2213281e-01   2.2031053e-01
  -1.3010636e+00  -9.6384216e-01
  -3.4906585e-01  -3.4202014e-01
   1.6818627e+00   9.9383846e-01
   6.0293192e-01   5.6705986e-01
   1.4914632e+00   9.9685478e-01
   1.7453293e+00   9.8480775e-01
   1.3645301e+00   9.7880245e-01
   7.2986496e-01   6.6676900e-01
   1.2375971e+00   9.4500082e-01
   3.1733259e-02   3.1727933e-02
  -1.1106641e+00  -8.9599377e-01
  -2.7607935e+00  -3.7166246e-01
   2.2530614e+00   7.7614646e-01
  -7.9333148e-01  -7.1269417e-01
   3.1415927e+00   1.2246468e-16
   4.7599889e-01   4.5822652e-01
   1.6183962e+00   9.9886734e-01
   1.9357288e+00   9.3414786e-01
   2.4434610e+00   6.4278761e-01
  -5.3946541e-01  -5.1367739e-01
  -1.4279967e+00  -9.8982144e-01
  -2.1261284e+00  -8.4972543e-01
  -6.0293192e-01  -5.6705986e-01
  -2.2213281e-01  -2.2031053e-01
   3.0146596e+00   1.2659245e-01
   1.8722623e+00   9.5490224e-01
  -2.3165279e+00  -7.3459171e-01
  -2.8559933e-01  -2.8173256e-01
   3.4906585e-01   3.4202014e-01
   7.9333148e-01   7.1269417e-01
   2.6973270e+00   4.2979491e-01
  -2.6973270e+00  -4.2979491e-01
   1.0471976e+00   8.6602540e-01
   2.1261284e+00   8.4972543e-01
   2.5069275e+00   5.9290793e-01
   2.9511931e+00   1.8925124e-01
   2.0626618e+00   8.8145336e-01
   5.3946541e-01   5.1367739e-01
   1.8087958e+00   9.7181157e-01
  -2.8877266e+00  -2.5114799e-01
  -1.5866630e-01  -1.5800140e-01
   1.5866630e-01   1.5800140e-01
  -1.3645301e+00  -9.7880245e-01
  -1.8722623e+00  -9.5490224e-01
  -1.6183962e+00  -9.9886734e-01
   9.5199777e-02   9.5056043e-02
  -8.5679800e-01  -7.5574957e-01
   8.5679800e-01   7.5574957e-01
  -1.2375971e+00  -9.4500082e-01
  -9.5199777e-02  -9.5056043e-02
  -1.4914632e+00  -9.9685478e-01
   6.6639844e-01   6.1815899e-01
   2.3799944e+00   6.9007901e-01
  -3.1733259e-02  -3.1727933e-02
   2.3165279e+00   7.3459171e-01
  -1.5549297e+00  -9.9987413e-01
  -4.7599889e-01  -4.5822652e-01
   2.7607935e+00   3.7166246e-01
  -1.9991953e+00  -9.0963200e-01
  -4.1253237e-01  -4.0093054e-01
  -2.2530614e+00  -7.7614646e-01
   1.4279967e+00   9.8982144e-01
  -3.1415927e+00  -1.2246468e-16
  -9.2026451e-01  -7.9576184e-01
   1.9991953e+00   9.0963200e-01
   1.3010636e+00   9.6384216e-01
  -1.7453293e+00  -9.8480775e-01
   9.2026451e-01   7.9576184e-01
  -3.0781261e+00  -6.3423920e-02
  -2.9511931e+00  -1.8925124e-01
  -2.0626618e+00  -8.8145336e-01
   2.1895949e+00   8.1457595e-01
   1.5549297e+00   9.9987413e-01
  -1.6818627e+00  -9.9383846e-01
   2.8242601e+00   3.1203345e-01
  -7.2986496e-01  -6.6676900e-01
  -2.3799944e+00  -6.9007901e-01
  -2.6338605e+00  -4.8619674e-01
   9.8373103e-01   8.3256985e-01
  -1.9357288e+00  -9.3414786e-01
   4.1253237e-01   4.0093054e-01
  -2.5703940e+00  -5.4064082e-01
  -2.4434610e+00  -6.4278761e-01
