  -4.9806430e+00  -1.6086105e+00
  -4.9794571e+00  -1.6560373e+00
  -4.6695120e+00  -1.5975079e+00
  -4.2778345e+00  -1.4774347e+00
  -4.0252761e+00  -1.2375410e+00
  -3.9330823e+00  -1.2835618e+00
  -3.6865351e+00  -1.1422016e+00
  -3.3091028e+00  -1.0863817e+00
  -3.0259438e+00  -8.6832261e-01
  -3.0248991e+00  -9.2041542e-01
  -2.6041699e+00  -7.6894032e-01
  -2.4248056e+00  -6.6805532e-01
  -2.1948319e+00  -7.4994164e-01
  -2.0345137e+00  -5.4803005e-01
  -1.5144252e+00  -5.3745760e-01
  -1.3535260e+00  -3.6828035e-01
  -1.3035469e+00  -2.5174300e-01
  -9.5925329e-01  -2.1449668e-01
  -6.3460525e-01  -1.2977579e-03
  -6.2112005e-01  -2.5852169e-02
  -3.4649307e-01   1.0722541e-01
  -1.8666882e-02   2.8932796e-01
   1.0272805e-02   4.0791783e-01
   3.4599478e-01   3.9544658e-01
   4.6018915e-01  -4.6569724e+00
   5.8356663e-01  -4.2984397e+00
   6.5939632e-01   7.0733524e-01
   6.8327812e-01   6.4492521e-01
   6.9566576e-01  -4.2168804e+00
   7.1876625e-01  -4.0023678e+00
   8.4001786e-01  -3.6842884e+00
   9.8092048e-01  -3.3651871e+00
   9.9431569e-01   9.3729960e-01
   1.0142632e+00  -3.2638537e+00
   1.1021413e+00   1.0794197e+00
   1.1698639e+00  -3.0256429e+00
   1.1869472e+00  -2.6398985e+00
   1.2368614e+00   1.2871264e+00
   1.3200412e+00  -2.4393232e+00
   1.3542431e+00  -2.2775321e+00
   1.3801748e+00   1.3601286e+00
   1.5164752e+00  -1.9386231e+00
   1.6492267e+00   1.6299160e+00
   1.6603613e+00  -1.6945771e+00
   1.6883006e+00  -1.6994503e+00
   1.7146188e+00   1.6967900e+00
   1.8424161e+00  -1.4069026e+00
   1.8791839e+00   1.9816307e+00
   1.9712419e+00   2.0905256e+00
   2.0001458e+00  -1.1507971e+00
   2.0099414e+00  -9.3425315e-01
   2.1030891e+00   2.3218168e+00
   2.2421607e+00  -5.9582112e-01
   2.3021810e+00  -6.6488598e-01
   2.3405482e+00   2.6400137e+00
   2.3809775e+00   2.7560003e+00
   2.4664712e+00   2.9848276e+00
   2.5380528e+00   3.3315048e+00
   2.5606895e+00  -2.7238483e-01
   2.6650315e+00   3.5232084e+00
   2.6844973e+00  -2.2309560e-01
   2.7541629e+00   3.6146348e+00
   2.9318398e+00   3.5462361e-02
   2.9431373e+00   4.0526483e+00
   2.9991793e+00   4.2699505e+00
   3.0379257e+00   4.3523733e+00
   3.0663077e+00   4.6247930e-02
   3.1819549e+00   4.6523976e+00
   3.2304895e+00   3.5178255e-01
   3.3407287e+00   4.9821126e+00
   3.3478839e+00   3.8770936e-01
   3.6715142e+00   5.5226816e-01
   3.9406514e+00   6.8121280e-01
   3.9996014e+00   6.9766204e-01
   4.3711550e+00   7.5695151e-01
   4.5538480e+00   9.6970968e-01
   4.6381575e+00   1.1136113e+00
   4.9868146e+00   1.2262849e+00
