  -3.9978823e+00   4.9678719e+00
  -3.9781362e+00   4.9804378e+00
  -3.8614352e+00   4.5845309e+00
  -3.7985081e+00   4.3939364e+00
  -3.7184817e+00   3.6608739e+00
  -3.7182888e+00   4.0644285e+00
  -3.6376780e+00   3.4393894e+00
  -3.5900986e+00   3.7674089e+00
  -3.4837349e+00   3.0077371e+00
  -3.4367326e+00   2.6301408e+00
  -3.3110366e+00   2.5423825e+00
  -3.2483082e+00   2.3341429e+00
  -3.1837637e+00   2.0169113e+00
  -3.0045751e+00   1.6655909e+00
  -3.0034453e+00   1.4985114e+00
  -2.9144819e+00   1.2846614e+00
  -2.7761816e+00   6.8311853e-01
  -2.7451397e+00   9.6059193e-01
  -2.6517401e+00   7.2844603e-01
  -2.6035917e+00   3.4876362e-01
  -2.4564183e+00  -3.4168353e-01
  -2.3793485e+00  -1.7627696e-02
  -2.3428067e+00  -3.5175471e-01
  -2.1098884e+00  -6.6581320e-01
  -2.0101169e+00  -1.0451023e+00
  -1.9031112e+00  -9.4956871e-01
  -1.8612990e+00  -1.2894208e+00
  -1.6254824e+00  -1.5507841e+00
  -1.5292264e+00  -1.6664208e+00
  -1.3738273e+00  -2.1404209e+00
  -1.3715987e+00  -2.0403116e+00
  -1.1416058e+00  -2.2995346e+00
  -9.7828235e-01  -2.6201312e+00
  -8.3860816e-01  -2.6832774e+00
  -6.6081188e-01  -2.7080079e+00
  -2.5505020e-01  -2.9395600e+00
  -4.3772474e-02  -2.8986783e+00
  -4.8200441e-03  -2.9751946e+00
   2.6264114e-02  -3.0553066e+00
   4.0926255e-01  -2.9394310e+00
   6.3376143e-01  -2.8615050e+00
   7.3063352e-01  -2.6387654e+00
   9.7090461e-01  -2.4601940e+00
   1.2212551e+00  -2.4303298e+00
   1.3450806e+00  -2.0961945e+00
   1.4537808e+00  -1.8782716e+00
   1.5814027e+00  -1.6493189e+00
   1.6617278e+00  -1.5874014e+00
   1.9055699e+00  -1.3821114e+00
   1.9564017e+00  -9.7672758e-01
   1.9932393e+00  -9.4066645e-01
   2.1342554e+00  -6.7166174e-01
   2.2390076e+00  -3.9089423e-01
   2.3127994e+00  -3.4735922e-01
   2.4452789e+00   2.0679461e-02
   2.5399970e+00   3.4816693e-01
   2.5922163e+00   4.9614433e-01
   2.6875041e+00   7.2444717e-01
   2.8340624e+00   9.5108220e-01
   2.9383168e+00   1.2754787e+00
   3.0074160e+00   1.5458041e+00
   3.1004199e+00   1.6639243e+00
   3.1136315e+00   2.0569350e+00
   3.3176804e+00   2.3719428e+00
   3.3810290e+00   2.6085521e+00
   3.4102320e+00   2.6702860e+00
   3.5231780e+00   3.2777593e+00
   3.5264384e+00   3.0948071e+00
   3.5693960e+00   3.6692108e+00
   3.6865178e+00   3.9683671e+00
   3.7813264e+00   3.7157585e+00
   3.8775175e+00   4.2779554e+00
   3.9077699e+00   4.6543021e+00
