  -4.9938652e+00  -1.8858626e+00
  -4.6197393e+00  -1.8024235e+00
  -4.3319617e+00  -1.7175895e+00
  -4.2646204e+00  -1.6862426e+00
  -3.9990916e+00  -1.6397010e+00
  -3.6814720e+00  -1.4389627e+00
  -3.4030038e+00  -1.3997911e+00
  -3.0870918e+00  -1.3894318e+00
  -2.9933316e+00  -1.3607904e+00
  -2.7224860e+00  -1.3202973e+00
  -2.3034395e+00  -1.2751993e+00
  -1.9201967e+00  -1.1889535e+00
  -1.8832965e+00  -4.9640554e+00
  -1.7187129e+00  -4.6744413e+00
  -1.6635565e+00  -4.3552557e+00
  -1.6381975e+00  -1.2741641e+00
  -1.6175708e+00  -4.2632717e+00
  -1.5827995e+00  -3.9110686e+00
  -1.5448785e+00  -1.3209636e+00
  -1.5216390e+00  -3.7548452e+00
  -1.4206374e+00  -1.5076902e+00
  -1.4118929e+00  -3.2829574e+00
  -1.3054150e+00  -2.8951607e+00
  -1.2840173e+00  -2.6746429e+00
  -1.2765916e+00  -2.9162083e+00
  -1.2444262e+00  -1.7143738e+00
  -1.1918184e+00  -1.9149501e+00
  -1.1636122e+00  -2.3771430e+00
   1.2539189e+00   2.6983027e+00
   1.2782281e+00   2.9002243e+00
   1.3183145e+00   2.8930837e+00
   1.3280308e+00   1.5572131e+00
   1.3329724e+00   2.0587282e+00
   1.3486074e+00   1.6444592e+00
   1.3555847e+00   2.2894571e+00
   1.4309138e+00   3.7474920e+00
   1.4604152e+00   1.3354895e+00
   1.4877761e+00   3.3181442e+00
   1.5870667e+00   4.2373102e+00
   1.5994500e+00   3.9766361e+00
   1.6430939e+00   1.2587889e+00
   1.7364511e+00   4.3229028e+00
   1.7965816e+00   4.6465685e+00
   1.8040318e+00   4.9306212e+00
   2.0033089e+00   1.1783565e+00
   2.3996396e+00   1.2643862e+00
   2.6845102e+00   1.3428864e+00
   2.8828790e+00   1.2844961e+00
   2.9730572e+00   1.2871000e+00
   3.3898843e+00   1.3321070e+00
   3.6452978e+00   1.4476579e+00
   3.9753338e+00   1.5524500e+00
   4.2728503e+00   1.7583377e+00
   4.3333623e+00   1.7612843e+00
   4.7981461e+00   1.6304306e+00
